study_area,id,Latitude,Longitude,orbit,incidence_angle,field_id,date,soil_moisture,G_VH_dB,G_VV_dB,projectedLocalIncidenceAngle,assumed_clay_content,C11_ILSF9_BI1000_dB,C22_ILSF9_BI1000_dB,Surface_r_ILSF9_BI1000,Volume_g_ILSF9_BI1000,Ratio_b_ILSF9_BI1000,projectedLocalIncidenceAngle,soil_complex,soil_type,soil_texture,top_texture,range_clay_content,assumed_clay_content
OBORY,OR02,52.088288,21.153223,A029,34.55,OR,24.03.2024,42.03,-16.83,-5.15,34.68,25.0,-6.9171,-18.5,-8.352,-12.732,4.38,34.68,2,zF,płz.pl,pyły zwykłe,0 - 35,25.0
OBORY,OR02,52.088288,21.153223,A029,34.55,OR,17.04.2024,34.15,-21.71,-8.3,34.68,25.0,-9.2972,-21.6743,-10.842,-16.562,5.719,34.68,2,zF,płz.pl,pyły zwykłe,0 - 35,25.0
OBORY,OR02,52.088288,21.153223,A102,42.91,OR,21.04.2024,33.05,-20.13,-9.52,42.97,25.0,-12.6698,-22.0589,-14.275,-15.9,1.625,42.97,2,zF,płz.pl,pyły zwykłe,0 - 35,25.0
OBORY,OR02,52.088288,21.153223,A029,34.55,OR,11.05.2024,28.27,-25.23,-13.75,34.68,25.0,-15.0191,-24.6336,-17.283,-18.532,1.249,34.68,2,zF,płz.pl,pyły zwykłe,0 - 35,25.0
OBORY,OR03,52.088377,21.153662,A029,34.55,OR,24.03.2024,41.46,-15.62,-4.53,34.64,25.0,-9.2026,-18.791,-10.476,-13.06,2.584,34.64,2,zF,płz.pl,pyły zwykłe,0 - 35,25.0
OBORY,OR03,52.088377,21.153662,A029,34.55,OR,17.04.2024,36.09,-21.13,-7.95,34.64,25.0,-10.7786,-23.2829,-12.01,-17.256,5.246,34.64,2,zF,płz.pl,pyły zwykłe,0 - 35,25.0
OBORY,OR03,52.088377,21.153662,A102,42.91,OR,21.04.2024,41.48,-20.11,-9.65,42.96,25.0,-12.6193,-21.9757,-14.427,-16.152,1.725,42.96,2,zF,płz.pl,pyły zwykłe,0 - 35,25.0
OBORY,OR03,52.088377,21.153662,A029,34.55,OR,11.05.2024,30.43,-23.81,-13.06,34.64,25.0,-15.0225,-25.4709,-16.647,-19.405,2.758,34.64,2,zF,płz.pl,pyły zwykłe,0 - 35,25.0
OBORY,OR04,52.088646,21.153954,A029,34.55,OR,24.03.2024,45.15,-14.71,-4.91,34.28,25.0,-11.4176,-19.3046,-13.372,-13.195,-0.177,34.28,2,zF,płz.pl,pyły zwykłe,0 - 35,25.0
OBORY,OR04,52.088646,21.153954,A029,34.55,OR,17.04.2024,36.04,-21.1,-9.05,34.28,25.0,-14.4193,-22.7569,-15.825,-16.617,0.792,34.28,2,zF,płz.pl,pyły zwykłe,0 - 35,25.0
OBORY,OR04,52.088646,21.153954,A102,42.91,OR,21.04.2024,40.54,-21.29,-10.5,42.67,25.0,-13.6373,-23.1336,-15.243,-17.064,1.822,42.67,2,zF,płz.pl,pyły zwykłe,0 - 35,25.0
OBORY,OR04,52.088646,21.153954,A029,34.55,OR,11.05.2024,39.82,-23.51,-12.62,34.28,25.0,-15.2979,-25.5396,-17.207,-19.28,2.074,34.28,2,zF,płz.pl,pyły zwykłe,0 - 35,25.0
OBORY,OR05,52.088197,21.153953,A029,34.55,OR,24.03.2024,43.74,-16.14,-4.6,34.91,25.0,-6.2526,-19.0341,-8.047,-13.297,5.249,34.91,2,zF,płz.pl,pyły zwykłe,0 - 35,25.0
OBORY,OR05,52.088197,21.153953,A029,34.55,OR,17.04.2024,36.56,-21.68,-8.4,34.91,25.0,-10.3771,-22.6408,-11.126,-16.951,5.825,34.91,2,zF,płz.pl,pyły zwykłe,0 - 35,25.0
OBORY,OR05,52.088197,21.153953,A102,42.91,OR,21.04.2024,37.34,-20.48,-10.33,43.18,25.0,-12.2877,-22.303,-13.999,-16.511,2.512,43.18,2,zF,płz.pl,pyły zwykłe,0 - 35,25.0
OBORY,OR05,52.088197,21.153953,A029,34.55,OR,11.05.2024,32.26,-25.88,-13.4,34.91,25.0,-15.9716,-25.1142,-17.786,-18.978,1.193,34.91,2,zF,płz.pl,pyły zwykłe,0 - 35,25.0
OBORY,OR06,52.087928,21.153368,A029,34.55,OR,24.03.2024,46.36,-17.0,-5.4,34.9,25.0,-5.2478,-19.7253,-6.685,-13.736,7.051,34.9,2,zF,płz.pl,pyły zwykłe,0 - 35,25.0
OBORY,OR06,52.087928,21.153368,A029,34.55,OR,11.05.2024,35.76,-22.63,-13.35,34.9,25.0,-14.4359,-26.4502,-16.482,-18.921,2.438,34.9,2,zF,płz.pl,pyły zwykłe,0 - 35,25.0
OBORY,OR07,52.087658,21.153367,A029,34.55,OR,24.03.2024,43.13,-16.82,-5.34,35.95,25.0,-8.2518,-19.1627,-9.235,-13.245,4.01,35.95,2,zF,płz.pl,pyły zwykłe,0 - 35,25.0
OBORY,OR07,52.087658,21.153367,A029,34.55,OR,11.05.2024,36.87,-24.24,-13.05,35.95,25.0,-15.7297,-22.9973,-18.422,-17.207,-1.216,35.95,2,zF,płz.pl,pyły zwykłe,0 - 35,25.0
JECAM,WA03,52.0744649,16.672996,A073,42.0,WA,05.10.2024,15.91,-21.53,-12.78,40.63,7.0,-14.9563,-22.1796,-18.286,-16.359,-1.928,40.63,6,Bk,ps:.gl,piaski słabogliniaste,5 - 10,7.0
JECAM,WA04,52.0746684,16.6735193,A073,42.0,WA,05.10.2024,15.63,-23.04,-13.52,41.79,7.0,-15.3093,-22.7654,-19.399,-16.715,-2.684,41.79,6,Bk,ps:.gl,piaski słabogliniaste,5 - 10,7.0
OBORY,OI03,52.0790025,21.1474792,A029,34.55,OI,09.09.2024,7.31,-26.85,-15.57,34.18,7.0,-17.0962,-24.1401,-20.772,-18.336,-2.436,34.18,6,Bk,ps:.pl,piaski słabogliniaste,5 - 10,7.0
OBORY,OI03,52.0790025,21.1474792,A102,42.91,OI,13.09.2024,7.43,-25.65,-16.08,42.56,7.0,-19.5676,-28.3634,-21.417,-22.402,0.985,42.56,6,Bk,ps:.pl,piaski słabogliniaste,5 - 10,7.0
OBORY,OI04,52.078659,21.1468308,A029,34.55,OI,09.09.2024,5.91,-24.94,-16.43,34.3,7.0,-18.7328,-25.7703,-22.356,-19.665,-2.692,34.3,6,Bk,ps:.pl,piaski słabogliniaste,5 - 10,7.0
OBORY,OI04,52.078659,21.1468308,A102,42.91,OI,13.09.2024,6.91,-27.32,-17.48,42.85,7.0,-20.3937,-28.2333,-22.954,-22.467,-0.487,42.85,6,Bk,ps:.pl,piaski słabogliniaste,5 - 10,7.0
OBORY,OI09,52.077346,21.1440229,A029,34.55,OI,09.09.2024,7.12,-31.27,-16.16,34.85,7.0,-20.4177,-25.5951,-24.474,-20.01,-4.463,34.85,6,Dz,ps:.pl,piaski słabogliniaste,5 - 10,7.0
OBORY,OI10,52.0768882,21.1446351,A029,34.55,OI,09.09.2024,10.24,-23.69,-15.6,34.21,7.0,-19.405,-24.2005,-27.086,-18.417,-8.669,34.21,6,Dz,ps:.pl,piaski słabogliniaste,5 - 10,7.0
OBORY,OL13,52.08017349027,21.169539374655,A029,34.55,OL,27.08.2024,15.26,-22.62,-13.46,34.71,7.0,-14.1038,-23.5253,-16.047,-17.55,1.503,34.71,5,F,ps:gc,piaski słabogliniaste,5 - 10,7.0
OBORY,OL13,52.08017349027,21.169539374655,A102,42.91,OL,01.09.2024,13.54,-23.7,-13.66,43.05,7.0,-18.8488,-26.2617,-21.736,-20.156,-1.581,43.05,5,F,ps:gc,piaski słabogliniaste,5 - 10,7.0
OBORY,OL14,52.080443004182,21.169686322902,A029,34.55,OL,27.08.2024,15.78,-22.12,-12.55,33.72,7.0,-14.7194,-23.4278,-16.811,-17.618,0.807,33.72,5,F,ps:gc,piaski słabogliniaste,5 - 10,7.0
OBORY,OL14,52.080443004182,21.169686322902,A102,42.91,OL,01.09.2024,12.49,-24.49,-14.18,42.08,7.0,-18.6736,-27.7612,-20.705,-21.662,0.957,42.08,5,F,ps:gc,piaski słabogliniaste,5 - 10,7.0
OBORY,OL15,52.080712728044,21.169687345704,A029,34.55,OL,27.08.2024,19.43,-22.16,-12.86,34.01,7.0,-15.7526,-23.133,-18.649,-17.467,-1.182,34.01,5,F,ps:gc,piaski słabogliniaste,5 - 10,7.0
OBORY,OL15,52.080712728044,21.169687345704,A102,42.91,OL,01.09.2024,14.94,-23.93,-13.89,42.19,7.0,-18.0254,-28.8523,-19.321,-22.813,3.491,42.19,5,F,ps:gc,piaski słabogliniaste,5 - 10,7.0
OBORY,OL18,52.080981399344,21.170418008994,A029,34.55,OL,27.08.2024,15.21,-21.23,-13.5,37.58,7.0,-16.4335,-22.6858,-20.683,-16.797,-3.886,37.58,5,F,ps:gc,piaski słabogliniaste,5 - 10,7.0
OBORY,OL18,52.080981399344,21.170418008994,A102,42.91,OL,01.09.2024,13.64,-23.18,-13.51,45.91,7.0,-16.2963,-25.9512,-18.016,-20.613,2.598,45.91,5,F,ps:gc,piaski słabogliniaste,5 - 10,7.0
OBORY,OL19,52.080532070473,21.170270370351,A029,34.55,OL,27.08.2024,17.17,-23.04,-13.11,34.42,7.0,-15.7015,-24.1186,-19.305,-17.748,-1.556,34.42,5,F,ps:gc,piaski słabogliniaste,5 - 10,7.0
OBORY,OL19,52.080532070473,21.170270370351,A102,42.91,OL,01.09.2024,14.18,-24.46,-14.41,42.7,7.0,-18.0561,-28.5924,-19.352,-22.066,2.714,42.7,5,F,ps:gc,piaski słabogliniaste,5 - 10,7.0
OBORY,OL20,52.080351621425,21.170707464252,A029,34.55,OL,27.08.2024,15.7,-23.3,-13.51,34.63,7.0,-16.5584,-23.8025,-19.744,-17.683,-2.061,34.63,5,F,ps:gc,piaski słabogliniaste,5 - 10,7.0
OBORY,OL20,52.080351621425,21.170707464252,A102,42.91,OL,01.09.2024,12.91,-24.02,-14.02,42.94,7.0,-16.4738,-26.0235,-19.81,-20.146,0.336,42.94,5,F,ps:gc,piaski słabogliniaste,5 - 10,7.0
OBORY,OL21,52.080172016743,21.170560852844,A029,34.55,OL,27.08.2024,18.56,-22.86,-13.54,33.63,7.0,-16.3155,-23.3455,-19.799,-17.49,-2.31,33.63,5,F,ps:gc,piaski słabogliniaste,5 - 10,7.0
OBORY,OL21,52.080172016743,21.170560852844,A102,42.91,OL,01.09.2024,14.29,-24.24,-14.58,42.13,7.0,-19.8258,-25.5057,-24.427,-19.471,-4.956,42.13,5,F,ps:gc,piaski słabogliniaste,5 - 10,7.0
OBORY,OZ12,52.07837,21.173035,A029,34.55,OZ,18.04.2024,20.98,-20.23,-9.36,34.4,7.0,-11.9167,-21.674,-14.338,-16.051,1.713,34.4,5,F,ps:gc,piaski słabogliniaste,5 - 10,7.0
OBORY,OZ12,52.07837,21.173035,A102,42.91,OZ,21.04.2024,22.1,-22.25,-10.84,42.65,7.0,-14.3345,-26.1657,-14.563,-20.239,5.676,42.65,5,F,ps:gc,piaski słabogliniaste,5 - 10,7.0
JECAM,WD01,52.0208857,16.7126342,A073,42.0,WD,05.10.2024,11.95,-21.73,-13.45,43.73,7.0,-17.3585,-25.1648,-20.175,-19.154,-1.021,43.73,6,Bk,ps:gl,piaski słabogliniaste,5 - 10,7.0
JECAM,WD02,52.0212008,16.7130217,A073,42.0,WD,05.10.2024,12.21,-25.07,-14.14,41.68,7.0,-19.4633,-25.5565,-22.927,-18.946,-3.98,41.68,6,Bk,ps:gl,piaski słabogliniaste,5 - 10,7.0
JECAM,WD03,52.0214559,16.7133724,A073,42.0,WD,05.10.2024,16.11,-23.69,-13.38,39.28,7.0,-16.3861,-22.8111,-19.023,-17.733,-1.29,39.28,6,Bk,ps:gl,piaski słabogliniaste,5 - 10,7.0
JECAM,WD04,52.0217603,16.7136763,A073,42.0,WD,05.10.2024,16.3,-23.63,-13.12,41.82,7.0,-16.1303,-23.6288,-20.046,-17.81,-2.237,41.82,6,Bk,ps:gl,piaski słabogliniaste,5 - 10,7.0
JECAM,WD05,52.0212595,16.7142897,A073,42.0,WD,05.10.2024,15.46,-22.64,-12.19,41.6,7.0,-15.112,-22.4947,-18.227,-16.772,-1.454,41.6,6,Bk,ps:gl,piaski słabogliniaste,5 - 10,7.0
JECAM,WD06,52.0209522,16.7140115,A073,42.0,WD,05.10.2024,14.7,-23.15,-11.61,41.3,7.0,-14.8797,-22.9153,-17.36,-17.292,-0.068,41.3,6,Bk,ps:gl,piaski słabogliniaste,5 - 10,7.0
JECAM,WD07,52.0206926,16.7136987,A073,42.0,WD,05.10.2024,15.19,-23.64,-12.33,38.34,7.0,-14.2225,-23.5684,-16.35,-17.601,1.251,38.34,6,Bk,ps:gl,piaski słabogliniaste,5 - 10,7.0
JECAM,WD08,52.0203347,16.7133338,A073,42.0,WD,05.10.2024,11.94,-24.33,-12.12,41.72,7.0,-16.1431,-24.5118,-17.648,-18.506,0.858,41.72,6,Bk,ps:gl,piaski słabogliniaste,5 - 10,7.0
JECAM,WQ01,52.0581106,16.8123976,A073,42.0,WQ,05.10.2024,14.6,-25.62,-12.05,41.76,7.0,-12.8645,-26.9175,-14.044,-19.795,5.751,41.76,5,A,ps:gl,piaski słabogliniaste,5 - 10,7.0
JECAM,WQ02,52.0578109,16.8127504,A073,42.0,WQ,05.10.2024,12.54,-25.95,-12.11,42.91,7.0,-13.1131,-24.7163,-14.279,-19.022,4.743,42.91,5,A,ps:gl,piaski słabogliniaste,5 - 10,7.0
JECAM,WQ03,52.05821,16.8131856,A073,42.0,WQ,05.10.2024,14.91,-23.51,-11.26,43.43,7.0,-14.9556,-24.1729,-16.693,-18.221,1.528,43.43,5,A,ps:gl,piaski słabogliniaste,5 - 10,7.0
OBORY,OC11,52.0691942,21.1409941,A029,34.55,OC,28.08.2024,17.91,-20.33,-11.52,31.65,7.0,-14.1552,-22.6682,-16.506,-16.77,0.264,31.65,5,A,ps:gl,piaski słabogliniaste,5 - 10,7.0
OBORY,OC15,52.0686139,21.1400317,A029,34.55,OC,28.08.2024,14.95,-19.94,-10.75,34.12,7.0,-14.1594,-21.4901,-17.677,-15.744,-1.933,34.12,5,A,ps:gl,piaski słabogliniaste,5 - 10,7.0
OBORY,OE01,52.0677245,21.1471513,A029,34.55,OE,28.08.2024,12.91,-21.76,-11.64,34.13,7.0,-16.4633,-25.0806,-18.337,-19.314,0.977,34.13,5,A,ps:gl,piaski słabogliniaste,5 - 10,7.0
OBORY,OE01,52.0677245,21.1471513,A102,42.91,OE,01.09.2024,14.7,-23.22,-13.31,42.5,7.0,-16.8768,-26.2244,-19.255,-20.2,0.944,42.5,5,A,ps:gl,piaski słabogliniaste,5 - 10,7.0
OBORY,OE02,52.06783,21.1474374,A029,34.55,OE,28.08.2024,11.68,-24.45,-12.36,34.85,7.0,-16.4879,-26.8515,-17.792,-20.195,2.403,34.85,5,A,ps:gl,piaski słabogliniaste,5 - 10,7.0
OBORY,OE02,52.06783,21.1474374,A102,42.91,OE,01.09.2024,11.63,-23.49,-13.79,43.14,7.0,-17.7426,-26.1391,-19.887,-20.032,0.145,43.14,5,A,ps:gl,piaski słabogliniaste,5 - 10,7.0
OBORY,OE03,52.0679618,21.1478491,A029,34.55,OE,28.08.2024,16.6,-20.95,-10.8,35.47,7.0,-16.4016,-22.7184,-20.373,-17.12,-3.253,35.47,5,A,ps:gl,piaski słabogliniaste,5 - 10,7.0
OBORY,OE03,52.0679618,21.1478491,A102,42.91,OE,01.09.2024,13.4,-22.15,-13.12,43.81,7.0,-16.6614,-24.4833,-19.256,-18.729,-0.527,43.81,5,A,ps:gl,piaski słabogliniaste,5 - 10,7.0
OBORY,OE12,52.0671552,21.1481131,A029,34.55,OE,28.08.2024,11.86,-25.69,-11.62,37.9,7.0,-16.3579,-25.2894,-18.185,-18.871,0.686,37.9,5,A,ps:gl,piaski słabogliniaste,5 - 10,7.0
OBORY,OE12,52.0671552,21.1481131,A102,42.91,OE,01.09.2024,13.38,-24.34,-14.09,46.27,7.0,-18.2538,-25.6336,-21.288,-19.641,-1.647,46.27,5,A,ps:gl,piaski słabogliniaste,5 - 10,7.0
JECAM,WG01,52.0205098,16.7246339,A073,42.0,WG,05.10.2024,12.94,-21.75,-11.86,41.64,7.0,-14.7884,-25.3394,-16.529,-19.044,2.515,41.64,6,Bk,ps:gl:.pl,piaski słabogliniaste,5 - 10,7.0
JECAM,WG02,52.0202236,16.7242525,A073,42.0,WG,05.10.2024,12.78,-22.12,-11.45,44.19,7.0,-14.0883,-23.9666,-15.738,-18.374,2.636,44.19,6,Bk,ps:gl:.pl,piaski słabogliniaste,5 - 10,7.0
JECAM,WG03,52.0199577,16.7238719,A073,42.0,WG,05.10.2024,13.38,-24.19,-12.42,41.64,7.0,-14.2679,-24.8665,-15.465,-18.884,3.419,41.64,6,Bk,ps:gl:.pl,piaski słabogliniaste,5 - 10,7.0
BRWINOW,BGE01,52.1465096,20.7004221,A029,32.56,BGE,21.03.2025,20.28,-19.93,-12.17,32.61,7.0,-18.6907,-23.7743,-24.827,-17.653,-7.173,32.61,6,Dz,ps:gs,piaski słabogliniaste,5 - 10,7.0
BRWINOW,BGE01,52.1465096,20.7004221,A029,32.56,BGE,21.03.2025,20.28,-19.93,-12.17,32.61,7.0,-18.6907,-23.7743,-24.827,-17.653,-7.173,32.61,6,Dz,ps:gs,piaski słabogliniaste,5 - 10,7.0
BRWINOW,BGE01,52.1465096,20.7004221,A102,41.14,BGE,25.03.2025,18.26,-20.79,-11.53,41.24,7.0,-14.6438,-22.4006,-17.154,-16.291,-0.863,41.24,6,Dz,ps:gs,piaski słabogliniaste,5 - 10,7.0
BRWINOW,BGE01,52.1465096,20.7004221,A102,41.14,BGE,25.03.2025,18.26,-20.79,-11.53,41.24,7.0,-14.6438,-22.4006,-17.154,-16.291,-0.863,41.24,6,Dz,ps:gs,piaski słabogliniaste,5 - 10,7.0
BRWINOW,BGE02,52.1462477,20.7002376,A029,32.56,BGE,21.03.2025,20.28,-20.62,-11.89,32.609,7.0,-17.2913,-23.6056,-23.417,-17.461,-5.956,32.609,6,Dz,ps:gs,piaski słabogliniaste,5 - 10,7.0
BRWINOW,BGE02,52.1462477,20.7002376,A029,32.56,BGE,21.03.2025,20.28,-20.62,-11.89,32.609,7.0,-17.2913,-23.6056,-23.417,-17.461,-5.956,32.609,6,Dz,ps:gs,piaski słabogliniaste,5 - 10,7.0
BRWINOW,BGE02,52.1462477,20.7002376,A102,41.14,BGE,25.03.2025,16.79,-21.41,-11.17,41.239,7.0,-14.5757,-22.1328,-17.427,-16.533,-0.893,41.239,6,Dz,ps:gs,piaski słabogliniaste,5 - 10,7.0
BRWINOW,BGE02,52.1462477,20.7002376,A102,41.14,BGE,25.03.2025,16.79,-21.41,-11.17,41.239,7.0,-14.5757,-22.1328,-17.427,-16.533,-0.893,41.239,6,Dz,ps:gs,piaski słabogliniaste,5 - 10,7.0
BRWINOW,BGE03,52.1459769,20.7000427,A029,32.56,BGE,21.03.2025,21.91,-22.31,-12.89,32.608,7.0,-16.1182,-23.0958,-19.565,-17.432,-2.133,32.608,6,Dz,ps:gs,piaski słabogliniaste,5 - 10,7.0
BRWINOW,BGE03,52.1459769,20.7000427,A029,32.56,BGE,21.03.2025,21.91,-22.31,-12.89,32.608,7.0,-16.1182,-23.0958,-19.565,-17.432,-2.133,32.608,6,Dz,ps:gs,piaski słabogliniaste,5 - 10,7.0
BRWINOW,BGE03,52.1459769,20.7000427,A102,41.14,BGE,25.03.2025,17.94,-21.23,-10.25,41.238,7.0,-14.9564,-22.2394,-17.796,-16.393,-1.403,41.238,6,Dz,ps:gs,piaski słabogliniaste,5 - 10,7.0
BRWINOW,BGE03,52.1459769,20.7000427,A102,41.14,BGE,25.03.2025,17.94,-21.23,-10.25,41.238,7.0,-14.9564,-22.2394,-17.796,-16.393,-1.403,41.238,6,Dz,ps:gs,piaski słabogliniaste,5 - 10,7.0
BRWINOW,BGE04,52.1457058,20.6998299,A029,32.56,BGE,21.03.2025,20.21,-22.13,-12.41,32.606,7.0,-15.6629,-23.8494,-18.296,-17.67,-0.626,32.606,6,Dz,ps:gs,piaski słabogliniaste,5 - 10,7.0
BRWINOW,BGE04,52.1457058,20.6998299,A029,32.56,BGE,21.03.2025,20.21,-22.13,-12.41,32.606,7.0,-15.6629,-23.8494,-18.296,-17.67,-0.626,32.606,6,Dz,ps:gs,piaski słabogliniaste,5 - 10,7.0
BRWINOW,BGE04,52.1457058,20.6998299,A102,41.14,BGE,25.03.2025,20.04,-20.91,-10.16,41.237,7.0,-14.5012,-23.0757,-16.254,-16.706,0.452,41.237,6,Dz,ps:gs,piaski słabogliniaste,5 - 10,7.0
BRWINOW,BGE04,52.1457058,20.6998299,A102,41.14,BGE,25.03.2025,20.04,-20.91,-10.16,41.237,7.0,-14.5012,-23.0757,-16.254,-16.706,0.452,41.237,6,Dz,ps:gs,piaski słabogliniaste,5 - 10,7.0
BRWINOW,BGE05,52.1454399,20.6996517,A029,32.56,BGE,21.03.2025,11.74,-23.14,-13.06,32.605,7.0,-14.8781,-24.0634,-17.267,-18.672,1.404,32.605,6,Dz,ps:gs,piaski słabogliniaste,5 - 10,7.0
BRWINOW,BGE05,52.1454399,20.6996517,A029,32.56,BGE,21.03.2025,11.74,-23.14,-13.06,32.605,7.0,-14.8781,-24.0634,-17.267,-18.672,1.404,32.605,6,Dz,ps:gs,piaski słabogliniaste,5 - 10,7.0
BRWINOW,BGE05,52.1454399,20.6996517,A102,41.14,BGE,25.03.2025,12.69,-21.73,-9.91,41.121,7.0,-13.1828,-23.0356,-14.178,-17.238,3.061,41.121,6,Dz,ps:gs,piaski słabogliniaste,5 - 10,7.0
BRWINOW,BGE05,52.1454399,20.6996517,A102,41.14,BGE,25.03.2025,12.69,-21.73,-9.91,41.121,7.0,-13.1828,-23.0356,-14.178,-17.238,3.061,41.121,6,Dz,ps:gs,piaski słabogliniaste,5 - 10,7.0
BRWINOW,BGE06,52.1456077,20.6989997,A029,32.56,BGE,21.03.2025,13.96,-26.29,-11.81,32.599,7.0,-15.8812,-24.4056,-18.19,-18.607,0.418,32.599,6,Dz,ps:gs,piaski słabogliniaste,5 - 10,7.0
BRWINOW,BGE06,52.1456077,20.6989997,A029,32.56,BGE,21.03.2025,13.96,-26.29,-11.81,32.599,7.0,-15.8812,-24.4056,-18.19,-18.607,0.418,32.599,6,Dz,ps:gs,piaski słabogliniaste,5 - 10,7.0
BRWINOW,BGE06,52.1456077,20.6989997,A102,41.14,BGE,25.03.2025,16.19,-21.53,-9.68,41.234,7.0,-12.1936,-24.869,-13.236,-18.567,5.331,41.234,6,Dz,ps:gs,piaski słabogliniaste,5 - 10,7.0
BRWINOW,BGE06,52.1456077,20.6989997,A102,41.14,BGE,25.03.2025,16.19,-21.53,-9.68,41.234,7.0,-12.1936,-24.869,-13.236,-18.567,5.331,41.234,6,Dz,ps:gs,piaski słabogliniaste,5 - 10,7.0
BRWINOW,BGE07,52.1458761,20.6991781,A029,32.56,BGE,21.03.2025,19.54,-21.6,-12.02,32.524,7.0,-16.1245,-23.4155,-19.703,-17.637,-2.066,32.524,6,Dz,ps:gs,piaski słabogliniaste,5 - 10,7.0
BRWINOW,BGE07,52.1458761,20.6991781,A029,32.56,BGE,21.03.2025,19.54,-21.6,-12.02,32.524,7.0,-16.1245,-23.4155,-19.703,-17.637,-2.066,32.524,6,Dz,ps:gs,piaski słabogliniaste,5 - 10,7.0
BRWINOW,BGE07,52.1458761,20.6991781,A102,41.14,BGE,25.03.2025,17.09,-20.16,-8.96,41.106,7.0,-14.3317,-22.714,-16.041,-16.642,0.601,41.106,6,Dz,ps:gs,piaski słabogliniaste,5 - 10,7.0
BRWINOW,BGE07,52.1458761,20.6991781,A102,41.14,BGE,25.03.2025,17.09,-20.16,-8.96,41.106,7.0,-14.3317,-22.714,-16.041,-16.642,0.601,41.106,6,Dz,ps:gs,piaski słabogliniaste,5 - 10,7.0
BRWINOW,BGE08,52.1461636,20.6993473,A029,32.56,BGE,21.03.2025,21.62,-22.09,-12.65,30.074,7.0,-17.0762,-23.5925,-22.68,-17.367,-5.314,30.074,6,Dz,ps:gs,piaski słabogliniaste,5 - 10,7.0
BRWINOW,BGE08,52.1461636,20.6993473,A029,32.56,BGE,21.03.2025,21.62,-22.09,-12.65,30.074,7.0,-17.0762,-23.5925,-22.68,-17.367,-5.314,30.074,6,Dz,ps:gs,piaski słabogliniaste,5 - 10,7.0
BRWINOW,BGE08,52.1461636,20.6993473,A102,41.14,BGE,25.03.2025,25.24,-20.91,-10.58,39.133,7.0,-15.1144,-21.6763,-17.597,-16.161,-1.436,39.133,6,Dz,ps:gs,piaski słabogliniaste,5 - 10,7.0
BRWINOW,BGE08,52.1461636,20.6993473,A102,41.14,BGE,25.03.2025,25.24,-20.91,-10.58,39.133,7.0,-15.1144,-21.6763,-17.597,-16.161,-1.436,39.133,6,Dz,ps:gs,piaski słabogliniaste,5 - 10,7.0
BRWINOW,BGE09,52.1464213,20.6995385,A029,32.56,BGE,21.03.2025,18.78,-22.84,-13.36,32.399,7.0,-18.2641,-23.128,-29.644,-17.229,-12.415,32.399,6,Dz,ps:gs,piaski słabogliniaste,5 - 10,7.0
BRWINOW,BGE09,52.1464213,20.6995385,A029,32.56,BGE,21.03.2025,18.78,-22.84,-13.36,32.399,7.0,-18.2641,-23.128,-29.644,-17.229,-12.415,32.399,6,Dz,ps:gs,piaski słabogliniaste,5 - 10,7.0
BRWINOW,BGE09,52.1464213,20.6995385,A102,41.14,BGE,25.03.2025,19.23,-22.08,-11.73,41.259,7.0,-15.2846,-22.0553,-19.329,-16.048,-3.281,41.259,6,Dz,ps:gs,piaski słabogliniaste,5 - 10,7.0
BRWINOW,BGE09,52.1464213,20.6995385,A102,41.14,BGE,25.03.2025,19.23,-22.08,-11.73,41.259,7.0,-15.2846,-22.0553,-19.329,-16.048,-3.281,41.259,6,Dz,ps:gs,piaski słabogliniaste,5 - 10,7.0
OBORY,OB06,52.081746,21.135543,A029,34.55,OB,08.09.2024,6.09,-24.84,-16.62,35.63,7.0,-18.3187,-24.1941,-25.929,-18.211,-7.718,35.63,6,Bk,ps:pl,piaski słabogliniaste,5 - 10,7.0
OBORY,OB07,52.081387,21.135104,A029,34.55,OB,08.09.2024,6.05,-24.5,-16.82,34.53,7.0,-19.2399,-24.4798,-28.466,-18.456,-10.01,34.53,6,Bk,ps:pl,piaski słabogliniaste,5 - 10,7.0
OBORY,OB08,52.081117,21.13525,A029,34.55,OB,08.09.2024,5.83,-25.29,-16.99,35.97,7.0,-19.1368,-24.0134,-29.641,-17.995,-11.646,35.97,6,Bk,ps:pl,piaski słabogliniaste,5 - 10,7.0
OBORY,OH03,52.0823481,21.1412538,A029,34.55,OH,09.09.2024,6.46,-25.18,-15.6,34.16,7.0,-17.2876,-23.6738,-21.065,-18.111,-2.954,34.16,6,Bk,ps:pl,piaski słabogliniaste,5 - 10,7.0
OBORY,OH04,52.0821368,21.1411135,A029,34.55,OH,09.09.2024,6.06,-24.48,-14.76,37.04,7.0,-17.0742,-23.7748,-20.672,-18.001,-2.671,37.04,6,Bk,ps:pl,piaski słabogliniaste,5 - 10,7.0
OBORY,OI08,52.0775773,21.144417,A029,34.55,OI,09.09.2024,8.08,-25.98,-15.01,34.16,7.0,-17.7902,-26.56,-20.631,-20.358,-0.272,34.16,6,Bk,ps:pl,piaski słabogliniaste,5 - 10,7.0
OBORY,OI11,52.0771121,21.1451194,A029,34.55,OI,09.09.2024,7.23,-23.86,-14.24,34.82,7.0,-20.2326,-24.3233,-26.861,-18.9,-7.961,34.82,6,Bk,ps:pl,piaski słabogliniaste,5 - 10,7.0
